UniqueID,Dataset,Date,Year,Month,Day,Latitude 1,Longitude 1,Latitude 2,Longitude 2,Country,Total Area,Total Area Unit,Total Item Count,Plastic Raw Count,Cloth Raw Count,Rubber Raw Count,Processed Lumbar Raw Count,Metal Raw Count,Glass Raw Count,Other Raw Count,Fishing Gear Raw Count
1196,Marine LitterWatch,20150321,2015,03,21,54.0928,10.8868,54.0928,10.8878,DE,65,meters,1454.0,1391.0,4.0,0.0,0.0,14.0,45.0,0.0,0
1197,Marine LitterWatch,20141007,2014,10,07,43.82814497,28.59277312,43.80923706,28.58918661,RO,2121,meters,123.0,119.0,0.0,0.0,0.0,4.0,0.0,0.0,0
1198,Marine LitterWatch,20150328,2015,03,28,47.0814,-2.0382,47.0814,-2.0372,FR,75,meters,1754.0,1720.0,18.0,6.0,0.0,3.0,7.0,0.0,0
1199,Marine LitterWatch,20170917,2017,09,17,46.69827386,8.857837298,46.69822323,8.857601957,CH,19,meters,7.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0
1200,Marine LitterWatch,20171024,2017,10,24,46.77424307,7.624537223,46.77423203,7.624330562999999,CH,16,meters,58.0,8.0,0.0,0.0,49.0,1.0,0.0,0.0,0
1201,Marine LitterWatch,20160703,2016,07,03,57.74860901,10.58123183,57.74891554,10.58281088,DK,99,meters,677.0,267.0,2.0,12.0,3.0,1.0,2.0,390.0,0
1202,Marine LitterWatch,20171231,2017,12,31,47.27835446,8.394224168,47.27845497,8.394188671,CH,11,meters,8.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1203,Marine LitterWatch,20180128,2018,01,28,47.42516095,9.340103748999999,47.42503771,9.340115386,CH,14,meters,83.0,6.0,4.0,2.0,1.0,46.0,24.0,0.0,0
1204,Marine LitterWatch,20180126,2018,01,26,47.32567969,8.51918985,47.32544824,8.519101072,,27,meters,22.0,1.0,0.0,0.0,0.0,5.0,16.0,0.0,0
1205,Marine LitterWatch,20180226,2018,02,26,46.51831778,6.5896077779999995,46.51844939,6.589910971,CH,27,meters,207.0,80.0,0.0,1.0,5.0,10.0,111.0,0.0,0
1206,Marine LitterWatch,20170429,2017,04,29,40.37683,15.00143,40.37683,15.002429999999999,IT,100,meters,104.0,94.0,7.0,2.0,0.0,0.0,1.0,0.0,0
1207,Marine LitterWatch,20180413,2018,04,13,0.000362416,0.000134499,0.000362416,0.00013450799999999998,IT,100,meters,274.0,198.0,4.0,6.0,32.0,23.0,8.0,3.0,0
1208,Marine LitterWatch,20170721,2017,07,21,46.51831778,6.5896077779999995,46.51844939,6.589910971,CH,27,meters,231.0,179.0,0.0,3.0,5.0,7.0,37.0,0.0,0
1209,Marine LitterWatch,20170623,2017,06,23,47.33958832,8.516696451,47.34000227,8.516876114,CH,47,meters,8.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0
1210,Marine LitterWatch,20140518,2014,05,18,38.207159999999995,13.28226,38.207159999999995,13.28326,IT,100,meters,1177.0,810.0,7.0,24.0,31.0,55.0,250.0,0.0,0
1211,Marine LitterWatch,20150326,2015,03,26,43.0019,6.20781,43.0019,6.20881,FR,82,meters,2901.0,2835.0,5.0,0.0,0.0,3.0,58.0,0.0,0
1212,Marine LitterWatch,20150510,2015,05,10,50.86798198,-1.3475990480000002,50.86869209,-1.34927431,UK,141,meters,43.0,36.0,0.0,0.0,5.0,2.0,0.0,0.0,0
1213,Marine LitterWatch,20150517,2015,05,17,38.8384,16.2211,38.8384,16.2221,IT,88,meters,434.0,389.0,10.0,5.0,0.0,20.0,10.0,0.0,0
1214,Marine LitterWatch,20180324,2018,03,24,47.42516095,9.340103748999999,47.42503771,9.340115386,CH,14,meters,125.0,4.0,2.0,0.0,2.0,18.0,99.0,0.0,0
1215,Marine LitterWatch,20171023,2017,10,23,46.934588500000004,7.458170282999999,46.93457381,7.458467186,CH,22,meters,32.0,12.0,2.0,0.0,1.0,12.0,5.0,0.0,0
1216,Marine LitterWatch,20180130,2018,01,30,47.10668688,8.478881171,47.10660264,8.478635696,CH,21,meters,174.0,85.0,1.0,4.0,1.0,1.0,82.0,0.0,0
1217,Marine LitterWatch,20180119,2018,01,19,46.40286928,6.281935828,46.40293208,6.281920386,CH,7,meters,24.0,18.0,1.0,0.0,1.0,1.0,3.0,0.0,0
1218,Marine LitterWatch,20170406,2017,04,06,55.84143681,8.163800428,55.84054878,8.164009136,DK,100,meters,1574.0,202.0,0.0,5.0,16.0,8.0,6.0,1337.0,0
1219,Marine LitterWatch,20170601,2017,06,01,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,54.0,31.0,4.0,1.0,10.0,8.0,0.0,0.0,0
1220,Marine LitterWatch,20180126,2018,01,26,47.50629918,9.436171386,47.50564823,9.436930447,CH,92,meters,126.0,84.0,4.0,5.0,10.0,11.0,12.0,0.0,0
1221,Marine LitterWatch,20150313,2015,03,13,-17.5257,-149.55100000000002,-17.5257,-149.55,Int,174,meters,504.0,399.0,0.0,0.0,0.0,55.0,50.0,0.0,0
1222,Marine LitterWatch,20170923,2017,09,23,47.14139385,8.760358841,47.141986200000005,8.760347462999999,CH,66,meters,40.0,29.0,3.0,0.0,4.0,1.0,2.0,1.0,0
1223,Marine LitterWatch,20140805,2014,08,05,38.6101649,-9.214675578,38.60459478,-9.211504647,PT,679,meters,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1224,Marine LitterWatch,20170507,2017,05,07,47.33958832,8.516696451,47.34000227,8.516876114,CH,47,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1225,Marine LitterWatch,20150619,2015,06,19,47.3337,-3.14718,47.3337,-3.1461799999999998,FR,75,meters,130.0,70.0,0.0,0.0,0.0,0.0,60.0,0.0,0
1226,Marine LitterWatch,20180130,2018,01,30,47.123696,7.539627,47.12369645,7.539510000000001,CH,9,meters,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1227,Marine LitterWatch,20171010,2017,10,10,46.40281064,6.281958615,46.40357722,6.281908085,CH,85,meters,69.0,58.0,1.0,2.0,0.0,4.0,4.0,0.0,0
1228,Marine LitterWatch,20150319,2015,03,19,43.80935175,28.58960172,43.82791516,28.59300129,RO,2081,meters,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1229,Marine LitterWatch,20170923,2017,09,23,45.59241451,13.70469429,45.59155864,13.70400764,SI,109,meters,580.0,172.0,3.0,0.0,6.0,8.0,391.0,0.0,0
1230,Marine LitterWatch,20180404,2018,04,04,55.656057,12.06463072,55.65575,12.066131,DK,100,meters,31.0,18.0,0.0,0.0,0.0,1.0,12.0,0.0,0
1231,Marine LitterWatch,20180130,2018,01,30,47.44678658,9.063815632,47.44744754,9.064160585,CH,77,meters,49.0,26.0,3.0,0.0,8.0,12.0,0.0,0.0,0
1232,Marine LitterWatch,20171019,2017,10,19,47.35012739,8.689797231,47.349803200000004,8.689775815,CH,36,meters,29.0,19.0,1.0,0.0,8.0,0.0,1.0,0.0,0
1233,Marine LitterWatch,20190309,2019,03,09,52.15540616,-6.992561197000001,52.15530335,-6.990807444,IE,120,meters,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1234,Marine LitterWatch,20180331,2018,03,31,46.98936306,7.452097669,46.98999934,7.4513733570000005,CH,89,meters,127.0,50.0,48.0,2.0,4.0,14.0,9.0,0.0,0
1235,Marine LitterWatch,20170412,2017,04,12,47.43329174,9.358074695,47.43350793,9.358549716,CH,43,meters,96.0,76.0,5.0,0.0,1.0,14.0,0.0,0.0,0
1236,Marine LitterWatch,20170829,2017,08,29,46.98936306,7.452097669,46.98999934,7.4513733570000005,CH,89,meters,175.0,73.0,54.0,4.0,7.0,27.0,10.0,0.0,0
1237,Marine LitterWatch,20161001,2016,10,01,38.55838159,-9.189903473,38.55448598,-9.188484689,PT,450,meters,1628.0,1622.0,6.0,0.0,0.0,0.0,0.0,0.0,0
1238,Marine LitterWatch,20170614,2017,06,14,47.12182823,9.299551653,47.12170236,9.299250399,CH,26,meters,191.0,173.0,1.0,4.0,9.0,4.0,0.0,0.0,0
1239,Marine LitterWatch,20171031,2017,10,31,47.23297549,8.401012085,47.23318606,8.401218684,CH,28,meters,10.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0
1240,Marine LitterWatch,20180325,2018,03,25,42.95565,27.89891667,42.95421667,27.89926667,BG,162,meters,682.0,631.0,4.0,0.0,1.0,5.0,41.0,0.0,0
1241,Marine LitterWatch,20170403,2017,04,03,47.04453213,8.418568937,47.04472764,8.418664934,CH,23,meters,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1242,Marine LitterWatch,20150418,2015,04,18,44.4253,8.81444,44.4253,8.815439999999999,IT,79,meters,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0
1243,Marine LitterWatch,20150317,2015,03,17,50.8498302,-1.3142380820000001,50.85195698,-1.321767087,UK,574,meters,83.0,59.0,6.0,0.0,11.0,1.0,6.0,0.0,0
1244,Marine LitterWatch,20171231,2017,12,31,47.26842718,8.864125149,47.26831725,8.864092428,CH,12,meters,16.0,5.0,1.0,0.0,2.0,3.0,2.0,3.0,0
1245,Marine LitterWatch,20171029,2017,10,29,47.55112758,7.6221988220000005,47.55139102,7.621976494,DE,34,meters,216.0,154.0,1.0,0.0,23.0,23.0,15.0,0.0,0
1246,Marine LitterWatch,20180709,2018,07,09,55.84143681,8.163800428,55.84054878,8.164009136,DK,100,meters,103.0,83.0,0.0,2.0,2.0,1.0,1.0,14.0,0
1247,Marine LitterWatch,20180101,2018,01,01,47.35012739,8.689797231,47.349803200000004,8.689775815,CH,36,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1248,Marine LitterWatch,20140408,2014,04,08,44.19412,28.655379999999997,44.19321,28.65575,RO,105,meters,1259.0,857.0,135.0,39.0,81.0,110.0,37.0,0.0,0
1249,Marine LitterWatch,20170409,2017,04,09,47.37098681,7.360909917000001,47.37111893,7.360815605,CH,16,meters,43.0,11.0,1.0,0.0,3.0,7.0,21.0,0.0,0
1250,Marine LitterWatch,20170818,2017,08,18,47.23464309,8.769881407,47.234599100000004,8.770014323,CH,11,meters,72.0,52.0,0.0,4.0,4.0,3.0,8.0,1.0,0
1251,Marine LitterWatch,20170815,2017,08,15,47.128618100000004,8.191873683999999,47.12875135,8.191974287999999,CH,16,meters,371.0,49.0,0.0,0.0,1.0,5.0,316.0,0.0,0
1252,Marine LitterWatch,20170529,2017,05,29,47.50629918,9.436171386,47.50564823,9.436930447,CH,92,meters,159.0,139.0,0.0,2.0,10.0,3.0,5.0,0.0,0
1253,Marine LitterWatch,20171201,2017,12,01,47.65583658,8.955316774,47.65394064,8.951153569,DE,375,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1254,Marine LitterWatch,20170507,2017,05,07,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,21.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1255,Marine LitterWatch,20180228,2018,02,28,47.52088875,9.431144031,47.52098032,9.431524898,CH,30,meters,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1256,Marine LitterWatch,20170731,2017,07,31,46.98936306,7.452097669,46.98999934,7.4513733570000005,CH,89,meters,112.0,46.0,31.0,4.0,3.0,23.0,5.0,0.0,0
1257,Marine LitterWatch,20171217,2017,12,17,46.96270889,7.025968066,46.96272914,7.026020293999999,CH,5,meters,21.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1258,Marine LitterWatch,20170728,2017,07,28,47.69152541,8.717210402000001,47.69072451,8.715379336,DE,163,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1259,Marine LitterWatch,20170326,2017,03,26,47.63259335,9.237624267000001,47.63293966,9.235915846000001,DE,133,meters,81.0,51.0,5.0,6.0,3.0,9.0,6.0,1.0,0
1260,Marine LitterWatch,20130722,2013,07,22,45.52751744,13.57598192,45.52806873,13.57532019,SI,80,meters,82.0,63.0,0.0,2.0,6.0,1.0,10.0,0.0,0
1261,Marine LitterWatch,20140510,2014,05,10,45.53267674,13.64067866,45.5350967,13.62542762,SI,1215,meters,1704.0,1141.0,6.0,12.0,42.0,39.0,464.0,0.0,0
1262,Marine LitterWatch,20160917,2016,09,17,45.53189938,13.64411938,45.53231171,13.64530111,SI,103,meters,3153.0,3060.0,7.0,14.0,10.0,33.0,14.0,15.0,0
1263,Marine LitterWatch,20151016,2015,10,16,35.00537244,25.73326912,35.00565256,25.73219711,GR,105,meters,379.0,300.0,9.0,0.0,32.0,24.0,14.0,0.0,0
1264,Marine LitterWatch,20170830,2017,08,30,47.34743605,8.689880503,47.34720766,8.689901363999999,CH,25,meters,14.0,10.0,0.0,1.0,1.0,2.0,0.0,0.0,0
1265,Marine LitterWatch,20170915,2017,09,15,46.97100972,7.452789699999999,46.97084834,7.452812226,CH,18,meters,9.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0
1266,Marine LitterWatch,20180927,2018,09,27,44.0462,28.64498,44.0453,28.645359999999997,RO,105,meters,2849.0,2043.0,159.0,18.0,298.0,138.0,192.0,1.0,0
1267,Marine LitterWatch,20190214,2019,02,14,53.56642256,-3.0987663039999997,53.57800981,-3.092082265,UK,1362,meters,370.0,330.0,9.0,4.0,0.0,1.0,26.0,0.0,0
1268,Marine LitterWatch,20170627,2017,06,27,47.128618100000004,8.191873683999999,47.12875135,8.191974287999999,CH,16,meters,1191.0,193.0,0.0,2.0,7.0,14.0,975.0,0.0,0
1269,Marine LitterWatch,20160715,2016,07,15,55.84143681,8.163800428,55.84054878,8.164009136,DK,100,meters,625.0,389.0,7.0,35.0,17.0,0.0,3.0,174.0,0
1270,Marine LitterWatch,20170526,2017,05,26,47.317684899999996,8.576860181,47.31757357,8.576951828,CH,14,meters,64.0,45.0,0.0,3.0,6.0,4.0,6.0,0.0,0
1271,Marine LitterWatch,20150905,2015,09,05,42.5105809,27.48449735,42.53080422,27.49209964,BG,2332,meters,618.0,502.0,15.0,8.0,78.0,10.0,4.0,1.0,0
1272,Marine LitterWatch,20170422,2017,04,22,47.59115102,7.587948481000001,47.59090377,7.58783016,DE,29,meters,330.0,224.0,0.0,1.0,29.0,67.0,9.0,0.0,0
1273,Marine LitterWatch,20180225,2018,02,25,47.27835446,8.394224168,47.27845497,8.394188671,CH,11,meters,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1274,Marine LitterWatch,20170425,2017,04,25,40.332,16.814629999999998,40.332,16.81563,IT,100,meters,279.0,205.0,7.0,19.0,11.0,15.0,22.0,0.0,0
1275,Marine LitterWatch,20150426,2015,04,26,43.78172,10.26933,43.78172,10.27033,IT,100,meters,3196.0,2952.0,41.0,3.0,91.0,83.0,26.0,0.0,0
1276,Marine LitterWatch,20170626,2017,06,26,47.55774291,7.617291605,47.55737978,7.617696603,DE,50,meters,803.0,704.0,13.0,15.0,30.0,36.0,3.0,2.0,0
1277,Marine LitterWatch,20150402,2015,04,02,48.5973,-2.19003,48.5973,-2.18903,FR,73,meters,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0
1278,Marine LitterWatch,20170715,2017,07,15,47.14139385,8.760358841,47.141986200000005,8.760347462999999,CH,66,meters,70.0,40.0,1.0,2.0,14.0,10.0,0.0,3.0,0
1279,Marine LitterWatch,20150321,2015,03,21,45.5536,3.14399,45.5536,3.14499,Int,78,meters,451.0,230.0,10.0,1.0,0.0,60.0,150.0,0.0,0
1280,Marine LitterWatch,20161002,2016,10,02,37.387326,22.768864999999998,37.387326,22.769865,GR,90,meters,50.0,38.0,1.0,0.0,0.0,2.0,9.0,0.0,0
1281,Marine LitterWatch,20150503,2015,05,03,46.6818,-1.92615,46.6818,-1.92515,FR,76,meters,174.0,160.0,8.0,1.0,0.0,5.0,0.0,0.0,0
1282,Marine LitterWatch,20141201,2014,12,01,45.52614743,13.58521674,45.52608729999999,13.58383272,SI,108,meters,133.0,114.0,2.0,2.0,5.0,5.0,5.0,0.0,0
1283,Marine LitterWatch,20170723,2017,07,23,46.93102012,7.462960549,46.9311636,7.462813345,CH,19,meters,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1284,Marine LitterWatch,20150711,2015,07,11,53.64597936,-9.885489777,53.64950231,-9.888752115,IE,446,meters,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1285,Marine LitterWatch,20170827,2017,08,27,47.34305542,8.51861224,47.34333052,8.518661337000001,CH,30,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1286,Marine LitterWatch,20170525,2017,05,25,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,9.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0
1287,Marine LitterWatch,20190103,2019,01,03,54.23134566,-5.853724091,54.23289746,-5.849280222999999,UK,334,meters,31.0,28.0,2.0,0.0,0.0,0.0,1.0,0.0,0
1288,Marine LitterWatch,20170730,2017,07,30,46.83803746,9.447638678999999,46.83809154,9.447092503,CH,42,meters,41.0,14.0,1.0,0.0,0.0,0.0,26.0,0.0,0
1289,Marine LitterWatch,20170715,2017,07,15,47.128618100000004,8.191873683999999,47.12875135,8.191974287999999,CH,16,meters,566.0,57.0,0.0,0.0,4.0,6.0,499.0,0.0,0
1290,Marine LitterWatch,20170730,2017,07,30,47.44678658,9.063815632,47.44744754,9.064160585,CH,77,meters,65.0,39.0,0.0,1.0,9.0,15.0,1.0,0.0,0
1291,Marine LitterWatch,20160514,2016,05,14,40.17386,15.08983,40.17386,15.090829999999999,IT,100,meters,183.0,91.0,6.0,4.0,73.0,5.0,4.0,0.0,0
1292,Marine LitterWatch,20160622,2016,06,22,53.64596686,-9.886352561,53.64948881,-9.888825106,IE,424,meters,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1293,Marine LitterWatch,20160225,2016,02,25,45.50170535,13.51944309,45.50133172,13.52054816,HR,95,meters,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1294,Marine LitterWatch,20150726,2015,07,26,54.80588175,12.12396176,54.80663181,12.12483001,DK,100,meters,35.0,18.0,0.0,0.0,4.0,1.0,11.0,1.0,0
1295,Marine LitterWatch,20170524,2017,05,24,47.55680179,7.6010856339999995,47.55679183,7.6003115999999995,CH,58,meters,91.0,59.0,0.0,0.0,5.0,10.0,17.0,0.0,0
1296,Marine LitterWatch,20150322,2015,03,22,42.0034,-8.877419999999999,42.0034,-8.87642,ES,83,meters,19.0,0.0,0.0,1.0,0.0,15.0,3.0,0.0,0
1297,Marine LitterWatch,20180403,2018,04,03,42.32642378,27.75222316,42.32674128,27.75335518,BG,99,meters,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1298,Marine LitterWatch,20160506,2016,05,06,48.82680058,-3.5092482289999998,48.82755956,-3.510000559,FR,101,meters,550.0,442.0,0.0,4.0,21.0,9.0,72.0,2.0,0
1299,Marine LitterWatch,20160320,2016,03,20,42.0049,14.995999999999999,42.0049,14.997,IT,83,meters,190.0,175.0,0.0,0.0,0.0,5.0,10.0,0.0,0
1300,Marine LitterWatch,20171014,2017,10,14,38.14308922,24.04963013,38.14299662,24.04174167,GR,702,meters,2240.0,2189.0,10.0,5.0,6.0,0.0,30.0,0.0,0
1301,Marine LitterWatch,20170917,2017,09,17,47.325098600000004,9.295418846,47.32484209,9.295691383,CH,35,meters,29.0,9.0,0.0,0.0,5.0,5.0,10.0,0.0,0
1302,Marine LitterWatch,20150629,2015,06,29,39.70007968,2.554498935,39.69994761,2.555432344,ES,82,meters,151.0,148.0,3.0,0.0,0.0,0.0,0.0,0.0,0
1303,Marine LitterWatch,20160512,2016,05,12,48.75970651,-3.56341502,48.76007415,-3.5646665410000002,FR,100,meters,160.0,132.0,0.0,4.0,5.0,0.0,18.0,1.0,0
1304,Marine LitterWatch,20180322,2018,03,22,47.49361003,8.961592821,47.493684,8.961466495,CH,13,meters,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1305,Marine LitterWatch,20171230,2017,12,30,47.44678658,9.063815632,47.44744754,9.064160585,CH,77,meters,23.0,11.0,2.0,0.0,5.0,5.0,0.0,0.0,0
1306,Marine LitterWatch,20170502,2017,05,02,47.04395301,8.417307579,47.04426291,8.418082376000001,CH,68,meters,102.0,29.0,0.0,1.0,6.0,4.0,62.0,0.0,0
1307,Marine LitterWatch,20150904,2015,09,04,42.80734896,27.88897856,42.78272613,27.89656751,BG,2805,meters,616.0,439.0,13.0,19.0,98.0,26.0,18.0,3.0,0
1308,Marine LitterWatch,20190325,2019,03,25,55.73191802,12.58251582,55.734364799999994,12.58254951,DK,272,meters,170.0,141.0,4.0,2.0,14.0,6.0,3.0,0.0,0
1309,Marine LitterWatch,20170726,2017,07,26,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,11.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0
1310,Marine LitterWatch,20170913,2017,09,13,47.43329174,9.358074695,47.43350793,9.358549716,CH,43,meters,19.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,0
1311,Marine LitterWatch,20170531,2017,05,31,45.949308,30.31485,45.950097,30.3156,UA,105,meters,317.0,203.0,4.0,5.0,15.0,16.0,72.0,2.0,0
1312,Marine LitterWatch,20171026,2017,10,26,47.38189811,8.53832789,47.38161864,8.538454926,CH,32,meters,30.0,11.0,1.0,1.0,2.0,11.0,4.0,0.0,0
1313,Marine LitterWatch,20170427,2017,04,27,41.91861,15.77989,41.91861,15.78089,IT,100,meters,5079.0,4907.0,0.0,15.0,35.0,76.0,41.0,5.0,0
1314,Marine LitterWatch,20180419,2018,04,19,55.55767488,12.57666753,55.55761141,12.57508718,DK,99,meters,76.0,46.0,5.0,1.0,21.0,0.0,1.0,2.0,0
1315,Marine LitterWatch,20150329,2015,03,29,41.9958,3.20001,41.9958,3.2010099999999997,ES,83,meters,24.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0
1316,Marine LitterWatch,20180219,2018,02,19,46.40286928,6.281935828,46.40293208,6.281920386,CH,7,meters,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1317,Marine LitterWatch,20180429,2018,04,29,0.000342279,0.00012119399999999999,0.000342279,0.000121203,IT,100,meters,659.0,365.0,27.0,46.0,104.0,106.0,10.0,1.0,0
1318,Marine LitterWatch,20150328,2015,03,28,47.5237,-2.5056,47.5237,-2.5046,FR,75,meters,263.0,239.0,14.0,0.0,0.0,8.0,2.0,0.0,0
1319,Marine LitterWatch,20180428,2018,04,28,59.98820692,30.14613631,59.9880998,30.14434411,RU,101,meters,604.0,285.0,110.0,6.0,14.0,37.0,152.0,0.0,0
1320,Marine LitterWatch,20150320,2015,03,20,55.6922447,12.08366018,55.69312056,12.084006599999999,DK,100,meters,192.0,151.0,3.0,2.0,22.0,12.0,1.0,1.0,0
1321,Marine LitterWatch,20171005,2017,10,05,46.83803746,9.447638678999999,46.83809154,9.447092503,CH,42,meters,25.0,16.0,1.0,0.0,0.0,3.0,5.0,0.0,0
1322,Marine LitterWatch,20170521,2017,05,21,47.55774291,7.617291605,47.55737978,7.617696603,DE,50,meters,300.0,159.0,7.0,0.0,15.0,29.0,90.0,0.0,0
1323,Marine LitterWatch,20171004,2017,10,04,47.69152541,8.717210402000001,47.69072451,8.715379336,DE,163,meters,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1324,Marine LitterWatch,20140220,2014,02,20,52.94556089,1.211454517,52.94565793,1.210135095,UK,88,meters,209.0,198.0,11.0,0.0,0.0,0.0,0.0,0.0,0
1325,Marine LitterWatch,20150510,2015,05,10,51.44071725,-2.864061413,51.43689271,-2.867805707,UK,497,meters,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1326,Marine LitterWatch,20171016,2017,10,16,47.34588993,8.536154524,47.34633013,8.536054832,CH,50,meters,254.0,184.0,0.0,0.0,15.0,54.0,0.0,1.0,0
1327,Marine LitterWatch,20171118,2017,11,18,47.14139385,8.760358841,47.141986200000005,8.760347462999999,CH,66,meters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1328,Marine LitterWatch,20150323,2015,03,23,54.1748,11.9981,54.1748,11.9991,DE,64,meters,126.0,121.0,1.0,0.0,0.0,4.0,0.0,0.0,0
1329,Marine LitterWatch,20150406,2015,04,06,51.55245631,-8.956641353,51.55122045,-8.955597061,IE,155,meters,14.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1330,Marine LitterWatch,20171130,2017,11,30,47.26842718,8.864125149,47.26831725,8.864092428,CH,12,meters,19.0,5.0,0.0,0.0,1.0,11.0,2.0,0.0,0
1331,Marine LitterWatch,20171227,2017,12,27,47.42516095,9.340103748999999,47.42503771,9.340115386,CH,14,meters,116.0,12.0,2.0,0.0,5.0,16.0,81.0,0.0,0
1332,Marine LitterWatch,20160917,2016,09,17,51.56783504,-4.013185666,51.56783504,-4.012185666000001,UK,68,meters,1065.0,436.0,9.0,9.0,574.0,28.0,9.0,0.0,0
1333,Marine LitterWatch,20170925,2017,09,25,47.34743605,8.689880503,47.34720766,8.689901363999999,CH,25,meters,32.0,23.0,0.0,3.0,3.0,2.0,1.0,0.0,0
1334,Marine LitterWatch,20170606,2017,06,06,47.36093814,8.653722816,47.36140592,8.653419634,CH,57,meters,156.0,102.0,1.0,2.0,13.0,28.0,10.0,0.0,0
1335,Marine LitterWatch,20170819,2017,08,19,47.04395301,8.417307579,47.04426291,8.418082376000001,CH,68,meters,69.0,11.0,0.0,0.0,2.0,3.0,53.0,0.0,0
1336,Marine LitterWatch,20171019,2017,10,19,46.704436799999996,7.657882391,46.70428087,7.658185572000001,CH,29,meters,14.0,8.0,0.0,1.0,2.0,0.0,3.0,0.0,0
1337,Marine LitterWatch,20170529,2017,05,29,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,86.0,46.0,3.0,1.0,21.0,14.0,1.0,0.0,0
1338,Marine LitterWatch,20170831,2017,08,31,47.52407261,9.198334671,47.52438768,9.197132864,CH,96,meters,62.0,45.0,0.0,5.0,6.0,6.0,0.0,0.0,0
1339,Marine LitterWatch,20150322,2015,03,22,39.4949,-0.323816,39.4949,-0.322816,ES,87,meters,2308.0,2175.0,64.0,0.0,0.0,14.0,55.0,0.0,0
1340,Marine LitterWatch,20150902,2015,09,02,43.69553762,28.56499841,43.64330918,28.57414301,BG,5850,meters,1066.0,954.0,24.0,3.0,53.0,15.0,17.0,0.0,0
1341,Marine LitterWatch,20171021,2017,10,21,46.97096722,7.452585674,46.97080631,7.4513897920000005,CH,92,meters,13.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0
1342,Marine LitterWatch,20180613,2018,06,13,44.02098489,28.65947144,44.07519954,28.63835732,RO,6257,meters,128.0,114.0,0.0,6.0,4.0,0.0,4.0,0.0,0
1343,Marine LitterWatch,20170629,2017,06,29,46.69827386,8.857837298,46.69822323,8.857601957,CH,19,meters,20.0,10.0,0.0,0.0,2.0,2.0,6.0,0.0,0
1344,Marine LitterWatch,20161205,2016,12,05,42.60356129,-8.936663892,42.60167184,-8.935565343,ES,228,meters,373.0,348.0,7.0,0.0,0.0,0.0,18.0,0.0,0
1345,Marine LitterWatch,20180427,2018,04,27,0.00036197599999999996,0.000157361,0.00036197599999999996,0.00015737,IT,100,meters,530.0,478.0,0.0,3.0,24.0,6.0,13.0,6.0,0
1346,Marine LitterWatch,20150715,2015,07,15,53.788766,-6.231634643,53.78306094,-6.2371131029999995,IE,728,meters,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0
