UniqueId,Organization,Date,Survey Year,Survey ID,Latitude Start,Longitude Start,Latitude End,Longitude End,Width,Length,TotalArea,Total Debris,Plastic Count,Cloth,Fishing Gear,Glass,Metal,Other,Plastic,Processed Lumber,Rubber,Cloth Per Sq Meter,Fishing Gear  Per Sq Meter,Glass Per Sq Meter,Metal Per Sq Meter,Other Per Sq Meter,Plastic Per Sq Meter,Processed Lumber Per Sq Meter,Rubber Per Sq Meter,Total Debris Per Sq Meter
4211_12-20-2015,Humboldt State Marine Debirs Program,12-20-2015,Year 4,4211,40.764628,-124.232386,40.769469,-124.227467,600.0,698.71,419226.0,248,159,10,57,80,46,21,81,34,8,2.385348236989118e-05,0.00013596484950837974,0.00019082785895912943,0.00010972601890149942,5.009231297677148e-05,0.00019321320719611857,8.110184005763001e-05,1.9082785895912944e-05,0.0005915663627733013
4212_09-14-2015,OCNMS,09-14-2015,Year 3,4212,47.70599,-124.41528,47.70467,-124.41508,60.0,100.0,6000.0,16,12,0,3,2,0,0,9,0,6,0.0,0.0005,0.0003333333333333333,0.0,0.0,0.0015,0.0,0.001,0.0026666666666666666
4213_10-25-2015,OCNMS,10-25-2015,Year 3,4213,47.70599,-124.41528,47.70467,-124.41508,60.0,100.0,6000.0,120,117,2,4,0,0,0,113,4,0,0.0003333333333333333,0.0006666666666666666,0.0,0.0,0.0,0.018833333333333334,0.0006666666666666666,0.0,0.02
4214_11-16-2015,OCNMS,11-16-2015,Year 3,4214,47.70599,-124.41528,47.70467,-124.41508,50.0,100.0,5000.0,12,12,0,2,0,0,0,10,0,0,0.0,0.0004,0.0,0.0,0.0,0.002,0.0,0.0,0.0024
4215_09-02-2015,OCNMS,09-02-2015,Year 4,4215,48.1639,-123.7047,48.1647,-123.7045,80.0,100.0,8000.0,30,29,0,0,0,2,0,19,10,0,0.0,0.0,0.0,0.00025,0.0,0.002375,0.00125,0.0,0.00375
4216_10-01-2015,OCNMS,10-01-2015,Year 4,4216,48.1639,-123.7047,48.1647,-123.7045,80.0,100.0,8000.0,14,13,2,0,0,0,1,12,0,0,0.00025,0.0,0.0,0.0,0.000125,0.0015,0.0,0.0,0.00175
4217_11-06-2015,OCNMS,11-06-2015,Year 4,4217,48.1639,-123.7047,48.1647,-123.7045,80.0,100.0,8000.0,11,11,0,0,0,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.001375,0.0,0.0,0.001375
4218_12-04-2015,OCNMS,12-04-2015,Year 4,4218,48.1639,-123.7047,48.1647,-123.7045,100.0,100.0,10000.0,31,28,0,0,0,2,0,28,4,0,0.0,0.0,0.0,0.0002,0.0,0.0028,0.0004,0.0,0.0031
4219_01-02-2016,OCNMS,01-02-2016,Year 4,4219,48.1639,-123.7047,48.1647,-123.7045,80.0,100.0,8000.0,7,5,0,0,0,4,1,4,0,0,0.0,0.0,0.0,0.0005,0.000125,0.0005,0.0,0.0,0.000875
4220_08-31-2015,OCNMS,08-31-2015,Year 3,4220,46.437,-124.0599,46.4379,-124.0595,100.0,100.0,10000.0,36,35,0,1,0,0,1,33,2,0,0.0,0.0001,0.0,0.0,0.0001,0.0033,0.0002,0.0,0.0036
4221_10-01-2015,OCNMS,10-01-2015,Year 3,4221,46.437,-124.0599,46.4379,-124.0595,100.0,100.0,10000.0,28,26,0,4,0,0,0,22,4,0,0.0,0.0004,0.0,0.0,0.0,0.0022,0.0004,0.0,0.0028
4222_11-03-2015,OCNMS,11-03-2015,Year 3,4222,46.437,-124.0599,46.4379,-124.0595,100.0,100.0,10000.0,41,39,0,3,0,0,0,36,2,2,0.0,0.0003,0.0,0.0,0.0,0.0036,0.0002,0.0002,0.0041
4223_11-24-2015,OCNMS,11-24-2015,Year 3,4223,46.437,-124.0599,46.4379,-124.0595,300.0,100.0,30000.0,14,12,0,3,0,2,1,8,0,2,0.0,0.0001,0.0,6.666666666666667e-05,3.3333333333333335e-05,0.0002666666666666667,0.0,6.666666666666667e-05,0.00046666666666666666
4224_12-16-2015,OCNMS,12-16-2015,Year 4,4224,48.0219,-124.6817,48.0225,-124.6809,20.0,100.0,2000.0,863,862,2,394,0,0,8,458,2,0,0.001,0.197,0.0,0.0,0.004,0.229,0.001,0.0,0.4315
4225_01-18-2016,Surfrider/CoastWatch,01-18-2016,Year 2,4225,45.7923639,-123.96801,45.7914583,-123.96797,20.0,100.0,2000.0,56,46,0,1,0,2,1,44,18,0,0.0,0.0005,0.0,0.001,0.0005,0.022,0.009,0.0,0.028
4226_08-31-2015,OCNMS,08-31-2015,Year 2,4226,48.2857,-124.3679,48.2855,-124.36925,42.0,100.0,4200.0,10,9,0,0,0,0,0,9,2,0,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0004761904761904762,0.0,0.002380952380952381
4227_09-28-2015,OCNMS,09-28-2015,Year 2,4227,48.2857,-124.3679,48.2855,-124.36925,14.0,100.0,1400.0,15,14,0,1,0,2,0,13,0,0,0.0,0.0007142857142857143,0.0,0.0014285714285714286,0.0,0.009285714285714286,0.0,0.0,0.010714285714285714
4228_10-27-2015,OCNMS,10-27-2015,Year 2,4228,48.2857,-124.3679,48.2855,-124.36925,25.0,100.0,2500.0,21,15,2,2,0,4,0,14,4,1,0.0008,0.0008,0.0,0.0016,0.0,0.0056,0.0016,0.0004,0.0084
4229_11-30-2015,OCNMS,11-30-2015,Year 3,4229,48.2857,-124.3679,48.2855,-124.36925,12.0,100.0,1200.0,9,2,2,2,4,8,0,0,0,0,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.006666666666666667,0.0,0.0,0.0,0.0,0.0075
4230_12-31-2015,OCNMS,12-31-2015,Year 3,4230,48.2857,-124.3679,48.2855,-124.36925,12.0,100.0,1200.0,13,9,4,0,0,4,0,9,0,0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0075,0.0,0.0,0.010833333333333334
4231_09-16-2015,OCNMS,09-16-2015,Year 3,4231,48.09686,-122.94106,48.09724,-122.94223999999998,10.0,100.0,1000.0,5,4,0,0,0,0,0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.005
4232_10-14-2015,OCNMS,10-14-2015,Year 3,4232,48.09686,-122.94106,48.09724,-122.94223999999998,6.0,100.0,600.0,10,8,0,3,0,0,0,5,4,0,0.0,0.005,0.0,0.0,0.0,0.008333333333333333,0.006666666666666667,0.0,0.016666666666666666
4234_12-01-2015,OCNMS,12-01-2015,Year 3,4234,48.09686,-122.94106,48.09724,-122.94223999999998,10.0,100.0,1000.0,32,24,2,3,0,2,1,20,8,4,0.002,0.003,0.0,0.002,0.001,0.02,0.008,0.004,0.032
4239_07-28-2015,OCNMS,07-28-2015,Year 2,4239,48.33911,-124.6665,48.33844000000001,-124.6656,60.0,100.0,6000.0,101,43,6,4,0,0,2,39,106,2,0.001,0.0006666666666666666,0.0,0.0,0.0003333333333333333,0.0065,0.017666666666666667,0.0003333333333333333,0.016833333333333332
4251_01-23-2016,California Coast National Monument Task Force,01-23-2016,Year 3,4251,38.69054860000001,-123.4355847,38.6892339,-123.4329388,7.3,898.0,6555.4,30,30,0,0,0,0,1,29,0,0,0.0,0.0,0.0,0.0,0.00015254599261677396,0.004423833785886445,0.0,0.0,0.004576379778503219
4252_09-16-2015,OCNMS,09-16-2015,Year 3,4252,48.1568,-123.17498,48.15743,-123.17402,30.0,100.0,3000.0,82,21,0,2,0,0,0,19,122,0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.006333333333333333,0.04066666666666666,0.0,0.027333333333333334
4253_10-14-2015,OCNMS,10-14-2015,Year 3,4253,48.1568,-123.17498,48.15743,-123.17402,20.0,100.0,2000.0,193,121,0,1,0,0,4,116,143,1,0.0,0.0005,0.0,0.0,0.002,0.058,0.0715,0.0005,0.0965
4254_12-02-2015,OCNMS,12-02-2015,Year 3,4254,48.1568,-123.17498,48.15743,-123.17402,15.0,100.0,1500.0,105,87,8,7,0,4,1,78,24,1,0.005333333333333333,0.004666666666666667,0.0,0.0026666666666666666,0.0006666666666666666,0.052,0.016,0.0006666666666666666,0.07
4255_08-10-2015,OCNMS,08-10-2015,Year 4,4255,47.177,-124.1972,47.1779,-124.1976,100.0,100.0,10000.0,44,36,0,0,0,4,0,36,12,0,0.0,0.0,0.0,0.0004,0.0,0.0036,0.0012,0.0,0.0044
4256_09-03-2015,OCNMS,09-03-2015,Year 4,4256,47.177,-124.1972,47.1779,-124.1976,100.0,100.0,10000.0,84,71,0,8,8,4,2,61,8,6,0.0,0.0008,0.0008,0.0004,0.0002,0.0061,0.0008,0.0006,0.0084
4257_10-01-2015,OCNMS,10-01-2015,Year 4,4257,47.177,-124.1972,47.1779,-124.1976,200.0,100.0,20000.0,99,82,6,9,2,6,0,74,18,1,0.0003,0.00045,0.0001,0.0003,0.0,0.0037,0.0009,5e-05,0.00495
4258_11-23-2015,OCNMS,11-23-2015,Year 4,4258,47.177,-124.1972,47.1779,-124.1976,50.0,100.0,5000.0,240,221,4,47,8,10,1,175,6,8,0.0008,0.0094,0.0016,0.002,0.0002,0.035,0.0012,0.0016,0.048
4259_12-20-2015,OCNMS,12-20-2015,Year 4,4259,47.177,-124.1972,47.1779,-124.1976,70.0,100.0,7000.0,246,242,0,32,0,0,3,208,4,3,0.0,0.004571428571428572,0.0,0.0,0.00042857142857142855,0.029714285714285714,0.0005714285714285715,0.00042857142857142855,0.03514285714285714
4260_01-16-2016,OCNMS,01-16-2016,Year 4,4260,47.177,-124.1972,47.1779,-124.1976,80.0,100.0,8000.0,402,390,6,80,4,6,1,309,8,0,0.00075,0.01,0.0005,0.00075,0.000125,0.038625,0.001,0.0,0.05025
4261_01-20-2016,KPBSD,01-20-2016,Year 1,4261,60.08337,-149.35178,60.08259,-149.3508,44.0,100.0,4400.0,48,31,8,0,6,4,0,31,2,0,0.0018181818181818182,0.0,0.0013636363636363637,0.0009090909090909091,0.0,0.007045454545454546,0.00045454545454545455,0.0,0.01090909090909091
4263_08-05-2015,OCNMS,08-05-2015,Year 1,4263,48.13491,-123.5227,48.13549,-123.5237,22.0,100.0,2200.0,8,3,2,0,0,2,0,4,4,1,0.0009090909090909091,0.0,0.0,0.0009090909090909091,0.0,0.0018181818181818182,0.0018181818181818182,0.00045454545454545455,0.0036363636363636364
4264_09-02-2015,OCNMS,09-02-2015,Year 2,4264,48.13491,-123.5227,48.13549,-123.5237,16.0,100.0,1600.0,13,11,0,0,0,2,0,11,0,2,0.0,0.0,0.0,0.00125,0.0,0.006875,0.0,0.00125,0.008125
4265_10-11-2015,OCNMS,10-11-2015,Year 2,4265,48.13491,-123.5227,48.13549,-123.5237,18.0,100.0,1800.0,6,2,0,0,0,2,0,3,4,1,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0016666666666666668,0.0022222222222222222,0.0005555555555555556,0.0033333333333333335
4267_01-31-2016,Surfrider Foundation Siuslaw Chapter,01-31-2016,Year 3,4267,44.172617,-124.11679,44.171767,-124.11679,100.0,100.0,10000.0,40,39,0,7,0,0,0,32,0,0,0.0,0.0007,0.0,0.0,0.0,0.0032,0.0,0.0,0.004
4268_01-30-2016,Boy Scouts of America,01-30-2016,Year 2,4268,57.7539,-152.4834,57.7557,-152.4829,128.0,200.0,25600.0,672,581,14,57,10,28,8,520,122,4,0.000546875,0.0022265625,0.000390625,0.00109375,0.0003125,0.0203125,0.004765625,0.00015625,0.02625
4269_01-30-2016,California Coast National Monument Task Force,01-30-2016,Year 3,4269,38.735105,-123.490915,38.731897,-123.489614,12.0,300.0,3600.0,36,35,2,1,0,0,0,33,1,0,0.0005555555555555556,0.0002777777777777778,0.0,0.0,0.0,0.009166666666666667,0.0002777777777777778,0.0,0.01
4270_11-06-2015,OCNMS,11-06-2015,Year 2,4270,48.13491,-123.5227,48.13549,-123.5237,15.0,100.0,1500.0,16,11,2,1,0,2,0,11,4,1,0.0013333333333333333,0.0006666666666666666,0.0,0.0013333333333333333,0.0,0.007333333333333333,0.0026666666666666666,0.0006666666666666666,0.010666666666666666
4271_12-17-2015,OCNMS,12-17-2015,Year 2,4271,48.13491,-123.5227,48.13549,-123.5237,13.0,100.0,1300.0,38,26,4,2,0,12,0,24,8,0,0.003076923076923077,0.0015384615384615385,0.0,0.009230769230769232,0.0,0.018461538461538463,0.006153846153846154,0.0,0.02923076923076923
4272_01-28-2016,P?lama L?na`i,01-28-2016,Year 2,4272,20.8861,-156.862,20.8855,-156.8621,12.6492,100.0,1264.92,52,51,0,6,0,0,0,45,0,2,0.0,0.0047433829807418644,0.0,0.0,0.0,0.03557537235556399,0.0,0.0015811276602472884,0.041109319166429494
4273_01-14-2016,OCNMS,01-14-2016,Year 2,4273,48.13491,-123.5227,48.13549,-123.5237,20.0,100.0,2000.0,29,23,0,0,0,6,0,23,6,0,0.0,0.0,0.0,0.003,0.0,0.0115,0.003,0.0,0.0145
4274_01-28-2016,P?lama L?na`i,01-28-2016,Year 2,4274,20.8861,-156.862,20.8855,-156.8621,12.07008,100.0,1207.008,74,72,0,5,0,0,0,69,0,2,0.0,0.00414247461491556,0.0,0.0,0.0,0.05716614968583472,0.0,0.001656989845966224,0.061308624300750285
4275_09-14-2015,OCNMS,09-14-2015,Year 3,4275,48.15,-123.5557,48.14976,-123.557,40.0,100.0,4000.0,587,17,0,2,0,10,3,14,1126,2,0.0,0.0005,0.0,0.0025,0.00075,0.0035,0.2815,0.0005,0.14675
4276_10-12-2015,OCNMS,10-12-2015,Year 3,4276,48.15,-123.5557,48.14976,-123.557,60.0,100.0,6000.0,505,45,0,4,2,0,7,33,919,0,0.0,0.0006666666666666666,0.0003333333333333333,0.0,0.0011666666666666668,0.0055,0.15316666666666667,0.0,0.08416666666666667
4277_01-29-2016,P?lama L?na`i,01-29-2016,Year 2,4277,20.8861,-156.862,20.8855,-156.8621,15.36192,100.0,1536.1920000000002,30,30,0,5,0,0,0,25,0,0,0.0,0.0032548014831479395,0.0,0.0,0.0,0.016274007415739696,0.0,0.0,0.019528808898887636
4278_11-17-2015,OCNMS,11-17-2015,Year 3,4278,48.15,-123.5557,48.14976,-123.557,50.0,100.0,5000.0,134,76,0,3,0,2,1,72,114,0,0.0,0.0006,0.0,0.0004,0.0002,0.0144,0.0228,0.0,0.0268
4279_12-14-2015,OCNMS,12-14-2015,Year 4,4279,48.15,-123.5557,48.14976,-123.557,60.0,100.0,6000.0,43,16,0,1,2,6,0,15,46,0,0.0,0.00016666666666666666,0.0003333333333333333,0.001,0.0,0.0025,0.007666666666666666,0.0,0.007166666666666667
4280_01-29-2016,P?lama L?na`i,01-29-2016,Year 2,4280,20.8861,-156.862,20.8855,-156.8621,14.90472,100.0,1490.4720000000002,40,38,0,3,4,0,0,35,0,0,0.0,0.0020127852116644924,0.002683713615552657,0.0,0.0,0.023482494136085746,0.0,0.0,0.02683713615552657
4281_01-15-2016,OCNMS,01-15-2016,Year 4,4281,48.15,-123.5557,48.14976,-123.557,80.0,100.0,8000.0,37,8,0,2,0,6,0,6,50,2,0.0,0.00025,0.0,0.00075,0.0,0.00075,0.00625,0.00025,0.004625
4282_07-24-2015,OCNMS,07-24-2015,Year 3,4282,48.14431,-123.56937,48.14352,-123.57009,75.0,100.0,7500.0,22,19,0,1,0,2,0,20,0,2,0.0,0.00013333333333333334,0.0,0.0002666666666666667,0.0,0.0026666666666666666,0.0,0.0002666666666666667,0.0029333333333333334
4283_08-15-2015,OCNMS,08-15-2015,Year 3,4283,48.14431,-123.56937,48.14352,-123.57009,70.0,100.0,7000.0,17,17,0,0,0,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0024285714285714284,0.0,0.0,0.0024285714285714284
4284_12-31-2015,Siuslaw Middle School,12-31-2015,Year 2,4284,43.841835,-124.161757,43.843321,-124.161456,100.0,100.0,10000.0,100,97,6,7,0,0,1,89,0,0,0.0006,0.0007,0.0,0.0,0.0001,0.0089,0.0,0.0,0.01
4285_09-18-2015,OCNMS,09-18-2015,Year 3,4285,48.14431,-123.56937,48.14352,-123.57009,100.0,100.0,10000.0,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0001
4286_10-26-2015,OCNMS,10-26-2015,Year 3,4286,48.14431,-123.56937,48.14352,-123.57009,70.0,100.0,7000.0,4,4,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0005714285714285715,0.0,0.0,0.0005714285714285715
4287_11-24-2015,OCNMS,11-24-2015,Year 3,4287,48.14431,-123.56937,48.14352,-123.57009,50.0,100.0,5000.0,6,5,0,0,2,0,0,5,0,0,0.0,0.0,0.0004,0.0,0.0,0.001,0.0,0.0,0.0012
4288_01-16-2016,OCNMS,01-16-2016,Year 3,4288,48.14431,-123.56937,48.14352,-123.57009,60.0,100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289_01-24-2016,OCNMS,01-24-2016,Year 4,4289,48.30926,-124.66304,48.30841,-124.66336,100.0,100.0,10000.0,10,10,0,4,0,0,0,6,0,0,0.0,0.0004,0.0,0.0,0.0,0.0006,0.0,0.0,0.001
4290_08-15-2015,OCNMS,08-15-2015,Year 4,4290,47.818861,-124.49038,47.818027,-124.48977,75.0,100.0,7500.0,25,24,0,4,2,0,0,20,0,0,0.0,0.0005333333333333334,0.0002666666666666667,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0033333333333333335
4291_09-06-2015,OCNMS,09-06-2015,Year 4,4291,47.818861,-124.49038,47.818027,-124.48977,50.0,100.0,5000.0,234,232,0,8,0,0,0,224,2,2,0.0,0.0016,0.0,0.0,0.0,0.0448,0.0004,0.0004,0.0468
4292_10-11-2015,OCNMS,10-11-2015,Year 4,4292,47.818861,-124.49038,47.818027,-124.48977,30.0,100.0,3000.0,43,41,2,0,0,0,0,41,0,2,0.0006666666666666666,0.0,0.0,0.0,0.0,0.013666666666666667,0.0,0.0006666666666666666,0.014333333333333333
4293_11-11-2015,OCNMS,11-11-2015,Year 4,4293,47.818861,-124.49038,47.818027,-124.48977,25.0,100.0,2500.0,260,259,0,9,0,0,0,250,0,2,0.0,0.0036,0.0,0.0,0.0,0.1,0.0,0.0008,0.104
4294_12-19-2015,OCNMS,12-19-2015,Year 4,4294,47.818861,-124.49038,47.818027,-124.48977,50.0,100.0,5000.0,8,8,0,4,0,0,0,4,0,0,0.0,0.0008,0.0,0.0,0.0,0.0008,0.0,0.0,0.0016
4295_01-27-2016,OCNMS,01-27-2016,Year 3,4295,48.1568,-123.17498,48.15743,-123.17402,30.0,100.0,3000.0,208,137,6,11,0,6,0,129,122,5,0.002,0.0036666666666666666,0.0,0.002,0.0,0.043,0.04066666666666666,0.0016666666666666668,0.06933333333333333
4296_01-19-2016,OCNMS,01-19-2016,Year 4,4296,47.818861,-124.49038,47.818027,-124.48977,80.0,100.0,8000.0,185,173,0,19,0,2,0,154,2,20,0.0,0.002375,0.0,0.00025,0.0,0.01925,0.00025,0.0025,0.023125
4297_01-01-2016,OCNMS,01-01-2016,Year 3,4297,46.437,-124.0599,46.4379,-124.0595,100.0,100.0,10000.0,104,102,0,10,0,0,0,93,2,1,0.0,0.001,0.0,0.0,0.0,0.0093,0.0002,0.0001,0.0104
4299_02-16-2016,Mission-Aransas NERR and University of Texas Marine Science Institute,02-16-2016,Year 1,4299,27.962867,-96.95545,27.963283,-96.954533,39.7937,100.0,3979.37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302_01-30-2016,OCNMS,01-30-2016,Year 4,4302,48.3441,-124.6792,48.343999999999994,-124.6779,50.0,100.0,5000.0,41,37,0,2,0,6,0,35,2,0,0.0,0.0004,0.0,0.0012,0.0,0.007,0.0004,0.0,0.0082
4303_01-30-2016,OCNMS,01-30-2016,Year 3,4303,48.2857,-124.3679,48.2855,-124.36925,17.0,100.0,1700.0,42,29,6,0,0,20,0,29,0,0,0.0035294117647058825,0.0,0.0,0.011764705882352941,0.0,0.017058823529411765,0.0,0.0,0.024705882352941175
4304_02-29-2016,OCNMS,02-29-2016,Year 3,4304,48.2857,-124.3679,48.2855,-124.36925,35.0,100.0,3500.0,16,6,0,0,14,6,0,5,1,0,0.0,0.0,0.004,0.0017142857142857142,0.0,0.0014285714285714286,0.00028571428571428574,0.0,0.004571428571428572
4305_01-27-2016,OCNMS,01-27-2016,Year 3,4305,48.09686,-122.94106,48.09724,-122.94223999999998,50.0,100.0,5000.0,23,22,0,1,0,2,0,21,0,0,0.0,0.0002,0.0,0.0004,0.0,0.0042,0.0,0.0,0.0046
4306_02-02-2016,OCNMS,02-02-2016,Year 3,4306,46.437,-124.0599,46.4379,-124.0595,100.0,100.0,10000.0,211,207,0,32,2,0,2,173,6,0,0.0,0.0032,0.0002,0.0,0.0002,0.0173,0.0006,0.0,0.0211
4307_02-09-2016,Neah-Kah-NieHS/CoastWatch,02-09-2016,Year 2,4307,45.640436,-123.942166,45.639444,-123.942222,150.0,100.0,15000.0,430,413,16,18,0,0,1,402,4,0,0.0010666666666666667,0.0012,0.0,0.0,6.666666666666667e-05,0.0268,0.0002666666666666667,0.0,0.028666666666666667
4308_01-24-2016,OCNMS,01-24-2016,Year 4,4308,48.0219,-124.6817,48.0225,-124.6809,30.0,100.0,3000.0,588,585,4,179,0,0,3,402,3,0,0.0013333333333333333,0.059666666666666666,0.0,0.0,0.001,0.134,0.001,0.0,0.196
4309_01-14-2016,Redfish Rocks,01-14-2016,Year 4,4309,42.7149,-124.4621,42.7139,-124.462,30.0,102.0,3060.0,334,331,0,3,0,0,1,327,4,2,0.0,0.000980392156862745,0.0,0.0,0.000326797385620915,0.10686274509803921,0.00130718954248366,0.00065359477124183,0.10915032679738562
4310_02-11-2016,Redfish Rocks,02-11-2016,Year 4,4310,42.7149,-124.4621,42.7139,-124.462,35.0,102.0,3570.0,470,462,0,1,0,4,0,462,4,7,0.0,0.00028011204481792715,0.0,0.0011204481792717086,0.0,0.12941176470588237,0.0011204481792717086,0.00196078431372549,0.13165266106442577
4311_01-24-2016,CoastWatch,01-24-2016,Year 2,4311,43.237373,-124.390906,43.237439,-124.390892,20.0,100.0,2000.0,57,53,3,7,0,0,0,50,0,1,0.0015,0.0035,0.0,0.0,0.0,0.025,0.0,0.0005,0.0285
4316_02-11-2016,OCNMS,02-11-2016,Year 2,4316,48.13491,-123.5227,48.13549,-123.5237,26.0,100.0,2600.0,14,8,0,3,0,10,0,5,2,0,0.0,0.001153846153846154,0.0,0.0038461538461538464,0.0,0.0019230769230769232,0.0007692307692307692,0.0,0.005384615384615384
4317_02-16-2016,KPBSD,02-16-2016,Year 1,4317,60.08337,-149.35178,60.08259,-149.3508,51.7,100.0,5170.0,34,18,2,2,6,18,3,13,0,2,0.00038684719535783365,0.00038684719535783365,0.0011605415860735009,0.003481624758220503,0.0005802707930367504,0.002514506769825919,0.0,0.00038684719535783365,0.0065764023210831725
4318_01-23-2016,Humboldt State Marine Debirs Program,01-23-2016,Year 4,4318,40.930544,-124.135261,40.933467,-124.134425,20.0,340.0,6800.0,1644,1581,29,54,0,16,4,1539,59,6,0.004264705882352941,0.007941176470588234,0.0,0.002352941176470588,0.000588235294117647,0.2263235294117647,0.008676470588235294,0.0008823529411764706,0.24176470588235294
4319_01-24-2016,Humboldt State Marine Debirs Program,01-24-2016,Year 4,4319,40.764628,-124.232386,40.769469,-124.227467,40.0,698.71,27948.4,1523,1482,10,279,22,20,4,1193,30,6,0.0003578022355483677,0.009982682371799459,0.0007871649182064089,0.0007156044710967354,0.0001431208942193471,0.042685806700920266,0.0010734067066451032,0.00021468134132902062,0.0544932804740164
4320_02-21-2016,California Coast National Monument Task Force,02-21-2016,Year 4,4320,38.69054860000001,-123.4355847,38.6892339,-123.4329388,8.8392,898.0,7937.6016,16,14,0,3,0,0,3,8,4,0,0.0,0.0003779479181721592,0.0,0.0,0.0003779479181721592,0.001007861115125758,0.000503930557562879,0.0,0.002015722230251516
4321_02-16-2016,California Coast National Monument Task Force,02-16-2016,Year 4,4321,38.735105,-123.490915,38.731897,-123.489614,20.0,300.0,6000.0,32,30,1,2,0,0,0,29,2,0,0.00016666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.004833333333333334,0.0003333333333333333,0.0,0.005333333333333333
4322_02-21-2016,California Coast National Monument Task Force,02-21-2016,Year 4,4322,38.7268,-123.483056,38.726794,-123.481892,14.0,115.0,1610.0,13,13,0,1,0,0,0,12,0,0,0.0,0.0006211180124223603,0.0,0.0,0.0,0.007453416149068323,0.0,0.0,0.008074534161490683
4323_10-20-2015,Gulf of the Farallones National Marine Sanctuary,10-20-2015,Year 1,4323,38.02773,-122.96067,38.027693,-122.96166,50.0,100.0,5000.0,246,224,2,1,2,2,2,214,41,4,0.0004,0.0002,0.0004,0.0004,0.0004,0.0428,0.0082,0.0008,0.0492
4324_12-28-2015,Gulf of the Farallones National Marine Sanctuary,12-28-2015,Year 1,4324,38.02773,-122.96067,38.027693,-122.96166,40.0,100.0,4000.0,349,331,0,4,4,2,2,317,34,4,0.0,0.001,0.001,0.0005,0.0005,0.07925,0.0085,0.001,0.08725
4325_11-20-2015,Gulf of the Farallones National Marine Sanctuary,11-20-2015,Year 1,4325,38.02773,-122.96067,38.027693,-122.96166,50.0,100.0,5000.0,74,56,2,1,12,4,0,53,18,2,0.0004,0.0002,0.0024,0.0008,0.0,0.0106,0.0036,0.0004,0.0148
4326_09-28-2015,Gulf of the Farallones National Marine Sanctuary,09-28-2015,Year 1,4326,38.02773,-122.96067,38.027693,-122.96166,50.0,100.0,5000.0,120,87,2,2,26,6,2,85,22,8,0.0004,0.0004,0.0052,0.0012,0.0004,0.017,0.0044,0.0016,0.024
4327_02-23-2016,Gulf of the Farallones National Marine Sanctuary,02-23-2016,Year 1,4327,38.02773,-122.96067,38.027693,-122.96166,40.0,100.0,4000.0,497,477,0,4,4,0,3,463,39,4,0.0,0.001,0.001,0.0,0.00075,0.11575,0.00975,0.001,0.12425
4328_02-24-2016,Surfrider/CoastWatch,02-24-2016,Year 2,4328,45.7923639,-123.96801,45.7914583,-123.96797,20.0,100.0,2000.0,186,182,6,11,0,0,1,170,2,0,0.003,0.0055,0.0,0.0,0.0005,0.085,0.001,0.0,0.093
4329_02-09-2016,OCNMS,02-09-2016,Year 4,4329,47.177,-124.1972,47.1779,-124.1976,80.0,100.0,8000.0,388,378,0,65,0,8,1,312,6,6,0.0,0.008125,0.0,0.001,0.000125,0.039,0.00075,0.00075,0.0485
4330_09-29-2015,Gulf of the Farallones National Marine Sanctuary,09-29-2015,Year 1,4330,37.73601,-122.50735,37.73595,-122.50801,50.0,100.0,5000.0,224,155,0,4,6,66,46,104,63,4,0.0,0.0008,0.0012,0.0132,0.0092,0.0208,0.0126,0.0008,0.0448
4331_10-26-2015,Gulf of the Farallones National Marine Sanctuary,10-26-2015,Year 1,4331,37.73601,-122.50735,37.73595,-122.50801,55.0,100.0,5500.0,245,193,6,3,0,16,57,132,76,7,0.001090909090909091,0.0005454545454545455,0.0,0.002909090909090909,0.010363636363636363,0.024,0.013818181818181818,0.0012727272727272728,0.04454545454545455
4332_02-27-2016,CoastWatch,02-27-2016,Year 2,4332,43.237373,-124.390906,43.237439,-124.390892,100.0,100.0,10000.0,26,26,0,2,0,0,0,24,0,0,0.0,0.0002,0.0,0.0,0.0,0.0024,0.0,0.0,0.0026
4333_02-17-2016,Oregon Coast Aquarium,02-17-2016,Year 2,4333,44.687449,-124.066967,44.68743900000001,-124.066967,34.4,100.0,3440.0,15,9,0,3,0,4,0,6,0,0,0.0,0.0008720930232558139,0.0,0.0011627906976744186,0.0,0.0017441860465116279,0.0,0.0,0.00436046511627907
